"startTime";"endTime";"Solar power generation forecast - updated once a day"
"2026-04-08T06:45:00.000Z";"2026-04-08T07:00:00.000Z";565.3
"2026-04-08T07:00:00.000Z";"2026-04-08T07:15:00.000Z";611.4
"2026-04-08T07:15:00.000Z";"2026-04-08T07:30:00.000Z";647.9
"2026-04-08T07:30:00.000Z";"2026-04-08T07:45:00.000Z";684.3
"2026-04-08T07:45:00.000Z";"2026-04-08T08:00:00.000Z";720.7
"2026-04-08T08:00:00.000Z";"2026-04-08T08:15:00.000Z";752.3
"2026-04-08T08:15:00.000Z";"2026-04-08T08:30:00.000Z";777
"2026-04-08T08:30:00.000Z";"2026-04-08T08:45:00.000Z";801.7
"2026-04-08T08:45:00.000Z";"2026-04-08T09:00:00.000Z";826.4
"2026-04-08T09:00:00.000Z";"2026-04-08T09:15:00.000Z";854.8
"2026-04-08T09:15:00.000Z";"2026-04-08T09:30:00.000Z";861.4
"2026-04-08T09:30:00.000Z";"2026-04-08T09:45:00.000Z";865.7
"2026-04-08T09:45:00.000Z";"2026-04-08T10:00:00.000Z";872.2
"2026-04-08T10:00:00.000Z";"2026-04-08T10:15:00.000Z";872.2
"2026-04-08T10:15:00.000Z";"2026-04-08T10:30:00.000Z";876.6
"2026-04-08T10:30:00.000Z";"2026-04-08T10:45:00.000Z";876.6
"2026-04-08T10:45:00.000Z";"2026-04-08T11:00:00.000Z";872.2
"2026-04-08T11:00:00.000Z";"2026-04-08T11:15:00.000Z";857.9
"2026-04-08T11:15:00.000Z";"2026-04-08T11:30:00.000Z";841.1
"2026-04-08T11:30:00.000Z";"2026-04-08T11:45:00.000Z";824.4
"2026-04-08T11:45:00.000Z";"2026-04-08T12:00:00.000Z";807.6
"2026-04-08T12:00:00.000Z";"2026-04-08T12:15:00.000Z";783.8
"2026-04-08T12:15:00.000Z";"2026-04-08T12:30:00.000Z";754.9
"2026-04-08T12:30:00.000Z";"2026-04-08T12:45:00.000Z";726
"2026-04-08T12:45:00.000Z";"2026-04-08T13:00:00.000Z";697.1
"2026-04-08T13:00:00.000Z";"2026-04-08T13:15:00.000Z";660.3
"2026-04-08T13:15:00.000Z";"2026-04-08T13:30:00.000Z";621.1
"2026-04-08T13:30:00.000Z";"2026-04-08T13:45:00.000Z";581.9
"2026-04-08T13:45:00.000Z";"2026-04-08T14:00:00.000Z";542.7
"2026-04-08T14:00:00.000Z";"2026-04-08T14:15:00.000Z";495.2
"2026-04-08T14:15:00.000Z";"2026-04-08T14:30:00.000Z";449.8
"2026-04-08T14:30:00.000Z";"2026-04-08T14:45:00.000Z";404.4
"2026-04-08T14:45:00.000Z";"2026-04-08T15:00:00.000Z";358.9
"2026-04-08T15:00:00.000Z";"2026-04-08T15:15:00.000Z";305.4
"2026-04-08T15:15:00.000Z";"2026-04-08T15:30:00.000Z";260.5
"2026-04-08T15:30:00.000Z";"2026-04-08T15:45:00.000Z";215.6
"2026-04-08T15:45:00.000Z";"2026-04-08T16:00:00.000Z";170.7
"2026-04-08T16:00:00.000Z";"2026-04-08T16:15:00.000Z";112.1
"2026-04-08T16:15:00.000Z";"2026-04-08T16:30:00.000Z";82.5
"2026-04-08T16:30:00.000Z";"2026-04-08T16:45:00.000Z";53
"2026-04-08T16:45:00.000Z";"2026-04-08T17:00:00.000Z";23.4
"2026-04-08T17:00:00.000Z";"2026-04-08T17:15:00.000Z";3
"2026-04-08T17:15:00.000Z";"2026-04-08T17:30:00.000Z";2
"2026-04-08T17:30:00.000Z";"2026-04-08T17:45:00.000Z";1
"2026-04-08T17:45:00.000Z";"2026-04-08T18:00:00.000Z";0
"2026-04-08T18:00:00.000Z";"2026-04-08T18:15:00.000Z";0
"2026-04-08T18:15:00.000Z";"2026-04-08T18:30:00.000Z";0
"2026-04-08T18:30:00.000Z";"2026-04-08T18:45:00.000Z";0
"2026-04-08T18:45:00.000Z";"2026-04-08T19:00:00.000Z";0
"2026-04-08T19:00:00.000Z";"2026-04-08T19:15:00.000Z";0
"2026-04-08T19:15:00.000Z";"2026-04-08T19:30:00.000Z";0
"2026-04-08T19:30:00.000Z";"2026-04-08T19:45:00.000Z";0
"2026-04-08T19:45:00.000Z";"2026-04-08T20:00:00.000Z";0
"2026-04-08T20:00:00.000Z";"2026-04-08T20:15:00.000Z";0
"2026-04-08T20:15:00.000Z";"2026-04-08T20:30:00.000Z";0
"2026-04-08T20:30:00.000Z";"2026-04-08T20:45:00.000Z";0
"2026-04-08T20:45:00.000Z";"2026-04-08T21:00:00.000Z";0
"2026-04-08T21:00:00.000Z";"2026-04-08T21:15:00.000Z";0
"2026-04-08T21:15:00.000Z";"2026-04-08T21:30:00.000Z";0
"2026-04-08T21:30:00.000Z";"2026-04-08T21:45:00.000Z";0
"2026-04-08T21:45:00.000Z";"2026-04-08T22:00:00.000Z";0
"2026-04-08T22:00:00.000Z";"2026-04-08T22:15:00.000Z";0
"2026-04-08T22:15:00.000Z";"2026-04-08T22:30:00.000Z";0
"2026-04-08T22:30:00.000Z";"2026-04-08T22:45:00.000Z";0
"2026-04-08T22:45:00.000Z";"2026-04-08T23:00:00.000Z";0
"2026-04-08T23:00:00.000Z";"2026-04-08T23:15:00.000Z";0
"2026-04-08T23:15:00.000Z";"2026-04-08T23:30:00.000Z";0
"2026-04-08T23:30:00.000Z";"2026-04-08T23:45:00.000Z";0
"2026-04-08T23:45:00.000Z";"2026-04-09T00:00:00.000Z";0
"2026-04-09T00:00:00.000Z";"2026-04-09T00:15:00.000Z";0
"2026-04-09T00:15:00.000Z";"2026-04-09T00:30:00.000Z";0
"2026-04-09T00:30:00.000Z";"2026-04-09T00:45:00.000Z";0
"2026-04-09T00:45:00.000Z";"2026-04-09T01:00:00.000Z";0
"2026-04-09T01:00:00.000Z";"2026-04-09T01:15:00.000Z";0
"2026-04-09T01:15:00.000Z";"2026-04-09T01:30:00.000Z";0
"2026-04-09T01:30:00.000Z";"2026-04-09T01:45:00.000Z";0
"2026-04-09T01:45:00.000Z";"2026-04-09T02:00:00.000Z";0
"2026-04-09T02:00:00.000Z";"2026-04-09T02:15:00.000Z";0
"2026-04-09T02:15:00.000Z";"2026-04-09T02:30:00.000Z";0
"2026-04-09T02:30:00.000Z";"2026-04-09T02:45:00.000Z";0
"2026-04-09T02:45:00.000Z";"2026-04-09T03:00:00.000Z";0
"2026-04-09T03:00:00.000Z";"2026-04-09T03:15:00.000Z";0
"2026-04-09T03:15:00.000Z";"2026-04-09T03:30:00.000Z";11.2
"2026-04-09T03:30:00.000Z";"2026-04-09T03:45:00.000Z";22.5
"2026-04-09T03:45:00.000Z";"2026-04-09T04:00:00.000Z";33.7
"2026-04-09T04:00:00.000Z";"2026-04-09T04:15:00.000Z";89.4
"2026-04-09T04:15:00.000Z";"2026-04-09T04:30:00.000Z";128
"2026-04-09T04:30:00.000Z";"2026-04-09T04:45:00.000Z";166.5
"2026-04-09T04:45:00.000Z";"2026-04-09T05:00:00.000Z";205.1
"2026-04-09T05:00:00.000Z";"2026-04-09T05:15:00.000Z";258.7
"2026-04-09T05:15:00.000Z";"2026-04-09T05:30:00.000Z";303.2
"2026-04-09T05:30:00.000Z";"2026-04-09T05:45:00.000Z";347.7
"2026-04-09T05:45:00.000Z";"2026-04-09T06:00:00.000Z";392.1
"2026-04-09T06:00:00.000Z";"2026-04-09T06:15:00.000Z";440.7
"2026-04-09T06:15:00.000Z";"2026-04-09T06:30:00.000Z";482.2
"2026-04-09T06:30:00.000Z";"2026-04-09T06:45:00.000Z";523.8
"2026-04-09T06:45:00.000Z";"2026-04-09T07:00:00.000Z";565.4
"2026-04-09T07:00:00.000Z";"2026-04-09T07:15:00.000Z";607.7
"2026-04-09T07:15:00.000Z";"2026-04-09T07:30:00.000Z";641.2
"2026-04-09T07:30:00.000Z";"2026-04-09T07:45:00.000Z";674.7
"2026-04-09T07:45:00.000Z";"2026-04-09T08:00:00.000Z";708.3
"2026-04-09T08:00:00.000Z";"2026-04-09T08:15:00.000Z";737.3
"2026-04-09T08:15:00.000Z";"2026-04-09T08:30:00.000Z";759.9
"2026-04-09T08:30:00.000Z";"2026-04-09T08:45:00.000Z";782.6
"2026-04-09T08:45:00.000Z";"2026-04-09T09:00:00.000Z";805.2
"2026-04-09T09:00:00.000Z";"2026-04-09T09:15:00.000Z";832.7
"2026-04-09T09:15:00.000Z";"2026-04-09T09:30:00.000Z";837.6
"2026-04-09T09:30:00.000Z";"2026-04-09T09:45:00.000Z";840.9
"2026-04-09T09:45:00.000Z";"2026-04-09T10:00:00.000Z";845.9
"2026-04-09T10:00:00.000Z";"2026-04-09T10:15:00.000Z";845.9
"2026-04-09T10:15:00.000Z";"2026-04-09T10:30:00.000Z";849.2
"2026-04-09T10:30:00.000Z";"2026-04-09T10:45:00.000Z";849.2
"2026-04-09T10:45:00.000Z";"2026-04-09T11:00:00.000Z";845.9
"2026-04-09T11:00:00.000Z";"2026-04-09T11:15:00.000Z";827.5
"2026-04-09T11:15:00.000Z";"2026-04-09T11:30:00.000Z";810.1
"2026-04-09T11:30:00.000Z";"2026-04-09T11:45:00.000Z";792.7
"2026-04-09T11:45:00.000Z";"2026-04-09T12:00:00.000Z";775.3
"2026-04-09T12:00:00.000Z";"2026-04-09T12:15:00.000Z";752.3
"2026-04-09T12:15:00.000Z";"2026-04-09T12:30:00.000Z";723
"2026-04-09T12:30:00.000Z";"2026-04-09T12:45:00.000Z";693.7
"2026-04-09T12:45:00.000Z";"2026-04-09T13:00:00.000Z";664.5
"2026-04-09T13:00:00.000Z";"2026-04-09T13:15:00.000Z";625.4
"2026-04-09T13:15:00.000Z";"2026-04-09T13:30:00.000Z";586.6
"2026-04-09T13:30:00.000Z";"2026-04-09T13:45:00.000Z";547.8
"2026-04-09T13:45:00.000Z";"2026-04-09T14:00:00.000Z";509
"2026-04-09T14:00:00.000Z";"2026-04-09T14:15:00.000Z";463.2
"2026-04-09T14:15:00.000Z";"2026-04-09T14:30:00.000Z";419.9
"2026-04-09T14:30:00.000Z";"2026-04-09T14:45:00.000Z";376.5
"2026-04-09T14:45:00.000Z";"2026-04-09T15:00:00.000Z";333.2
"2026-04-09T15:00:00.000Z";"2026-04-09T15:15:00.000Z";283
"2026-04-09T15:15:00.000Z";"2026-04-09T15:30:00.000Z";241.3
"2026-04-09T15:30:00.000Z";"2026-04-09T15:45:00.000Z";199.6
"2026-04-09T15:45:00.000Z";"2026-04-09T16:00:00.000Z";157.9
"2026-04-09T16:00:00.000Z";"2026-04-09T16:15:00.000Z";105.8
"2026-04-09T16:15:00.000Z";"2026-04-09T16:30:00.000Z";78.5
"2026-04-09T16:30:00.000Z";"2026-04-09T16:45:00.000Z";51.1
"2026-04-09T16:45:00.000Z";"2026-04-09T17:00:00.000Z";23.8
"2026-04-09T17:00:00.000Z";"2026-04-09T17:15:00.000Z";3.3
"2026-04-09T17:15:00.000Z";"2026-04-09T17:30:00.000Z";2.2
"2026-04-09T17:30:00.000Z";"2026-04-09T17:45:00.000Z";1.1
"2026-04-09T17:45:00.000Z";"2026-04-09T18:00:00.000Z";0
"2026-04-09T18:00:00.000Z";"2026-04-09T18:15:00.000Z";0
"2026-04-09T18:15:00.000Z";"2026-04-09T18:30:00.000Z";0
"2026-04-09T18:30:00.000Z";"2026-04-09T18:45:00.000Z";0
"2026-04-09T18:45:00.000Z";"2026-04-09T19:00:00.000Z";0
"2026-04-09T19:00:00.000Z";"2026-04-09T19:15:00.000Z";0
"2026-04-09T19:15:00.000Z";"2026-04-09T19:30:00.000Z";0
"2026-04-09T19:30:00.000Z";"2026-04-09T19:45:00.000Z";0
"2026-04-09T19:45:00.000Z";"2026-04-09T20:00:00.000Z";0
"2026-04-09T20:00:00.000Z";"2026-04-09T20:15:00.000Z";0
"2026-04-09T20:15:00.000Z";"2026-04-09T20:30:00.000Z";0
"2026-04-09T20:30:00.000Z";"2026-04-09T20:45:00.000Z";0
"2026-04-09T20:45:00.000Z";"2026-04-09T21:00:00.000Z";0
"2026-04-09T21:00:00.000Z";"2026-04-09T21:15:00.000Z";0
"2026-04-09T21:15:00.000Z";"2026-04-09T21:30:00.000Z";0
"2026-04-09T21:30:00.000Z";"2026-04-09T21:45:00.000Z";0
"2026-04-09T21:45:00.000Z";"2026-04-09T22:00:00.000Z";0
"2026-04-09T22:00:00.000Z";"2026-04-09T22:15:00.000Z";0
"2026-04-09T22:15:00.000Z";"2026-04-09T22:30:00.000Z";0
"2026-04-09T22:30:00.000Z";"2026-04-09T22:45:00.000Z";0
"2026-04-09T22:45:00.000Z";"2026-04-09T23:00:00.000Z";0
"2026-04-09T23:00:00.000Z";"2026-04-09T23:15:00.000Z";0
"2026-04-09T23:15:00.000Z";"2026-04-09T23:30:00.000Z";0
"2026-04-09T23:30:00.000Z";"2026-04-09T23:45:00.000Z";0
"2026-04-09T23:45:00.000Z";"2026-04-10T00:00:00.000Z";0
"2026-04-10T00:00:00.000Z";"2026-04-10T00:15:00.000Z";0
"2026-04-10T00:15:00.000Z";"2026-04-10T00:30:00.000Z";0
"2026-04-10T00:30:00.000Z";"2026-04-10T00:45:00.000Z";0
"2026-04-10T00:45:00.000Z";"2026-04-10T01:00:00.000Z";0
"2026-04-10T01:00:00.000Z";"2026-04-10T01:15:00.000Z";0
"2026-04-10T01:15:00.000Z";"2026-04-10T01:30:00.000Z";0
"2026-04-10T01:30:00.000Z";"2026-04-10T01:45:00.000Z";0
"2026-04-10T01:45:00.000Z";"2026-04-10T02:00:00.000Z";0
"2026-04-10T02:00:00.000Z";"2026-04-10T02:15:00.000Z";0
"2026-04-10T02:15:00.000Z";"2026-04-10T02:30:00.000Z";0
"2026-04-10T02:30:00.000Z";"2026-04-10T02:45:00.000Z";0
"2026-04-10T02:45:00.000Z";"2026-04-10T03:00:00.000Z";0
"2026-04-10T03:00:00.000Z";"2026-04-10T03:15:00.000Z";0
"2026-04-10T03:15:00.000Z";"2026-04-10T03:30:00.000Z";14.6
"2026-04-10T03:30:00.000Z";"2026-04-10T03:45:00.000Z";29.2
"2026-04-10T03:45:00.000Z";"2026-04-10T04:00:00.000Z";43.7
"2026-04-10T04:00:00.000Z";"2026-04-10T04:15:00.000Z";95.9
"2026-04-10T04:15:00.000Z";"2026-04-10T04:30:00.000Z";135.7
"2026-04-10T04:30:00.000Z";"2026-04-10T04:45:00.000Z";175.5
"2026-04-10T04:45:00.000Z";"2026-04-10T05:00:00.000Z";215.3
"2026-04-10T05:00:00.000Z";"2026-04-10T05:15:00.000Z";271
"2026-04-10T05:15:00.000Z";"2026-04-10T05:30:00.000Z";317.2
"2026-04-10T05:30:00.000Z";"2026-04-10T05:45:00.000Z";363.4
"2026-04-10T05:45:00.000Z";"2026-04-10T06:00:00.000Z";409.6
"2026-04-10T06:00:00.000Z";"2026-04-10T06:15:00.000Z";460.4
"2026-04-10T06:15:00.000Z";"2026-04-10T06:30:00.000Z";503.7
"2026-04-10T06:30:00.000Z";"2026-04-10T06:45:00.000Z";547
"2026-04-10T06:45:00.000Z";"2026-04-10T07:00:00.000Z";590.3
"2026-04-10T07:00:00.000Z";"2026-04-10T07:15:00.000Z";635.7
"2026-04-10T07:15:00.000Z";"2026-04-10T07:30:00.000Z";669.6
"2026-04-10T07:30:00.000Z";"2026-04-10T07:45:00.000Z";703.4
"2026-04-10T07:45:00.000Z";"2026-04-10T08:00:00.000Z";737.3
"2026-04-10T08:00:00.000Z";"2026-04-10T08:15:00.000Z";761.2
"2026-04-10T08:15:00.000Z";"2026-04-10T08:30:00.000Z";784.6
"2026-04-10T08:30:00.000Z";"2026-04-10T08:45:00.000Z";808
"2026-04-10T08:45:00.000Z";"2026-04-10T09:00:00.000Z";831.3
"2026-04-10T09:00:00.000Z";"2026-04-10T09:15:00.000Z";863.7
"2026-04-10T09:15:00.000Z";"2026-04-10T09:30:00.000Z";871.2
"2026-04-10T09:30:00.000Z";"2026-04-10T09:45:00.000Z";876.2
"2026-04-10T09:45:00.000Z";"2026-04-10T10:00:00.000Z";883.7
"2026-04-10T10:00:00.000Z";"2026-04-10T10:15:00.000Z";883.7
"2026-04-10T10:15:00.000Z";"2026-04-10T10:30:00.000Z";888.7
"2026-04-10T10:30:00.000Z";"2026-04-10T10:45:00.000Z";888.7
"2026-04-10T10:45:00.000Z";"2026-04-10T11:00:00.000Z";883.7
"2026-04-10T11:00:00.000Z";"2026-04-10T11:15:00.000Z";871.9
"2026-04-10T11:15:00.000Z";"2026-04-10T11:30:00.000Z";854.7
"2026-04-10T11:30:00.000Z";"2026-04-10T11:45:00.000Z";837.5
"2026-04-10T11:45:00.000Z";"2026-04-10T12:00:00.000Z";820.3
"2026-04-10T12:00:00.000Z";"2026-04-10T12:15:00.000Z";793.8
"2026-04-10T12:15:00.000Z";"2026-04-10T12:30:00.000Z";763.8
"2026-04-10T12:30:00.000Z";"2026-04-10T12:45:00.000Z";733.8
"2026-04-10T12:45:00.000Z";"2026-04-10T13:00:00.000Z";703.7
"2026-04-10T13:00:00.000Z";"2026-04-10T13:15:00.000Z";664.4
"2026-04-10T13:15:00.000Z";"2026-04-10T13:30:00.000Z";625.3
"2026-04-10T13:30:00.000Z";"2026-04-10T13:45:00.000Z";586.3
"2026-04-10T13:45:00.000Z";"2026-04-10T14:00:00.000Z";547.2
"2026-04-10T14:00:00.000Z";"2026-04-10T14:15:00.000Z";503.3
"2026-04-10T14:15:00.000Z";"2026-04-10T14:30:00.000Z";458.6
"2026-04-10T14:30:00.000Z";"2026-04-10T14:45:00.000Z";413.9
"2026-04-10T14:45:00.000Z";"2026-04-10T15:00:00.000Z";369.2
"2026-04-10T15:00:00.000Z";"2026-04-10T15:15:00.000Z";315.2
"2026-04-10T15:15:00.000Z";"2026-04-10T15:30:00.000Z";270.7
"2026-04-10T15:30:00.000Z";"2026-04-10T15:45:00.000Z";226.1
"2026-04-10T15:45:00.000Z";"2026-04-10T16:00:00.000Z";181.6
"2026-04-10T16:00:00.000Z";"2026-04-10T16:15:00.000Z";126.1
"2026-04-10T16:15:00.000Z";"2026-04-10T16:30:00.000Z";95.3
"2026-04-10T16:30:00.000Z";"2026-04-10T16:45:00.000Z";64.5
"2026-04-10T16:45:00.000Z";"2026-04-10T17:00:00.000Z";33.6
"2026-04-10T17:00:00.000Z";"2026-04-10T17:15:00.000Z";3.4
"2026-04-10T17:15:00.000Z";"2026-04-10T17:30:00.000Z";2.3
"2026-04-10T17:30:00.000Z";"2026-04-10T17:45:00.000Z";1.1
"2026-04-10T17:45:00.000Z";"2026-04-10T18:00:00.000Z";0
"2026-04-10T18:00:00.000Z";"2026-04-10T18:15:00.000Z";0
"2026-04-10T18:15:00.000Z";"2026-04-10T18:30:00.000Z";0
"2026-04-10T18:30:00.000Z";"2026-04-10T18:45:00.000Z";0
"2026-04-10T18:45:00.000Z";"2026-04-10T19:00:00.000Z";0
"2026-04-10T19:00:00.000Z";"2026-04-10T19:15:00.000Z";0
"2026-04-10T19:15:00.000Z";"2026-04-10T19:30:00.000Z";0
"2026-04-10T19:30:00.000Z";"2026-04-10T19:45:00.000Z";0
"2026-04-10T19:45:00.000Z";"2026-04-10T20:00:00.000Z";0
"2026-04-10T20:00:00.000Z";"2026-04-10T20:15:00.000Z";0
"2026-04-10T20:15:00.000Z";"2026-04-10T20:30:00.000Z";0
"2026-04-10T20:30:00.000Z";"2026-04-10T20:45:00.000Z";0
"2026-04-10T20:45:00.000Z";"2026-04-10T21:00:00.000Z";0
"2026-04-10T21:00:00.000Z";"2026-04-10T21:15:00.000Z";0
"2026-04-10T21:15:00.000Z";"2026-04-10T21:30:00.000Z";0
"2026-04-10T21:30:00.000Z";"2026-04-10T21:45:00.000Z";0
"2026-04-10T21:45:00.000Z";"2026-04-10T22:00:00.000Z";0
"2026-04-10T22:00:00.000Z";"2026-04-10T22:15:00.000Z";0
"2026-04-10T22:15:00.000Z";"2026-04-10T22:30:00.000Z";0
"2026-04-10T22:30:00.000Z";"2026-04-10T22:45:00.000Z";0
"2026-04-10T22:45:00.000Z";"2026-04-10T23:00:00.000Z";0
"2026-04-10T23:00:00.000Z";"2026-04-10T23:15:00.000Z";0
"2026-04-10T23:15:00.000Z";"2026-04-10T23:30:00.000Z";0
"2026-04-10T23:30:00.000Z";"2026-04-10T23:45:00.000Z";0
"2026-04-10T23:45:00.000Z";"2026-04-11T00:00:00.000Z";0
"2026-04-11T00:00:00.000Z";"2026-04-11T00:15:00.000Z";0
"2026-04-11T00:15:00.000Z";"2026-04-11T00:30:00.000Z";0
"2026-04-11T00:30:00.000Z";"2026-04-11T00:45:00.000Z";0
"2026-04-11T00:45:00.000Z";"2026-04-11T01:00:00.000Z";0
"2026-04-11T01:00:00.000Z";"2026-04-11T01:15:00.000Z";0
"2026-04-11T01:15:00.000Z";"2026-04-11T01:30:00.000Z";0
"2026-04-11T01:30:00.000Z";"2026-04-11T01:45:00.000Z";0
"2026-04-11T01:45:00.000Z";"2026-04-11T02:00:00.000Z";0
"2026-04-11T02:00:00.000Z";"2026-04-11T02:15:00.000Z";0
"2026-04-11T02:15:00.000Z";"2026-04-11T02:30:00.000Z";0
"2026-04-11T02:30:00.000Z";"2026-04-11T02:45:00.000Z";0
"2026-04-11T02:45:00.000Z";"2026-04-11T03:00:00.000Z";0
"2026-04-11T03:00:00.000Z";"2026-04-11T03:15:00.000Z";0
"2026-04-11T03:15:00.000Z";"2026-04-11T03:30:00.000Z";18.5
"2026-04-11T03:30:00.000Z";"2026-04-11T03:45:00.000Z";37.1
"2026-04-11T03:45:00.000Z";"2026-04-11T04:00:00.000Z";55.6
"2026-04-11T04:00:00.000Z";"2026-04-11T04:15:00.000Z";106.6
"2026-04-11T04:15:00.000Z";"2026-04-11T04:30:00.000Z";148
"2026-04-11T04:30:00.000Z";"2026-04-11T04:45:00.000Z";189.4
"2026-04-11T04:45:00.000Z";"2026-04-11T05:00:00.000Z";230.8
"2026-04-11T05:00:00.000Z";"2026-04-11T05:15:00.000Z";288.1
"2026-04-11T05:15:00.000Z";"2026-04-11T05:30:00.000Z";335.4
"2026-04-11T05:30:00.000Z";"2026-04-11T05:45:00.000Z";382.7
"2026-04-11T05:45:00.000Z";"2026-04-11T06:00:00.000Z";429.9
"2026-04-11T06:00:00.000Z";"2026-04-11T06:15:00.000Z";481.9
"2026-04-11T06:15:00.000Z";"2026-04-11T06:30:00.000Z";525.2
"2026-04-11T06:30:00.000Z";"2026-04-11T06:45:00.000Z";568.6
"2026-04-11T06:45:00.000Z";"2026-04-11T07:00:00.000Z";611.9
"2026-04-11T07:00:00.000Z";"2026-04-11T07:15:00.000Z";654.9
"2026-04-11T07:15:00.000Z";"2026-04-11T07:30:00.000Z";688.9
"2026-04-11T07:30:00.000Z";"2026-04-11T07:45:00.000Z";722.8
"2026-04-11T07:45:00.000Z";"2026-04-11T08:00:00.000Z";756.8
"2026-04-11T08:00:00.000Z";"2026-04-11T08:15:00.000Z";785.1
"2026-04-11T08:15:00.000Z";"2026-04-11T08:30:00.000Z";807.4
"2026-04-11T08:30:00.000Z";"2026-04-11T08:45:00.000Z";829.7
"2026-04-11T08:45:00.000Z";"2026-04-11T09:00:00.000Z";852
"2026-04-11T09:00:00.000Z";"2026-04-11T09:15:00.000Z";877.5
"2026-04-11T09:15:00.000Z";"2026-04-11T09:30:00.000Z";882.4
"2026-04-11T09:30:00.000Z";"2026-04-11T09:45:00.000Z";885.8
"2026-04-11T09:45:00.000Z";"2026-04-11T10:00:00.000Z";890.7
"2026-04-11T10:00:00.000Z";"2026-04-11T10:15:00.000Z";890.7
"2026-04-11T10:15:00.000Z";"2026-04-11T10:30:00.000Z";894.1
"2026-04-11T10:30:00.000Z";"2026-04-11T10:45:00.000Z";894.1
"2026-04-11T10:45:00.000Z";"2026-04-11T11:00:00.000Z";890.7
"2026-04-11T11:00:00.000Z";"2026-04-11T11:15:00.000Z";876.8
"2026-04-11T11:15:00.000Z";"2026-04-11T11:30:00.000Z";859.9
"2026-04-11T11:30:00.000Z";"2026-04-11T11:45:00.000Z";843.1
"2026-04-11T11:45:00.000Z";"2026-04-11T12:00:00.000Z";826.2
"2026-04-11T12:00:00.000Z";"2026-04-11T12:15:00.000Z";801.4
"2026-04-11T12:15:00.000Z";"2026-04-11T12:30:00.000Z";772.2
"2026-04-11T12:30:00.000Z";"2026-04-11T12:45:00.000Z";742.9
"2026-04-11T12:45:00.000Z";"2026-04-11T13:00:00.000Z";713.7
"2026-04-11T13:00:00.000Z";"2026-04-11T13:15:00.000Z";676.3
"2026-04-11T13:15:00.000Z";"2026-04-11T13:30:00.000Z";637.2
"2026-04-11T13:30:00.000Z";"2026-04-11T13:45:00.000Z";598.1
"2026-04-11T13:45:00.000Z";"2026-04-11T14:00:00.000Z";558.9
"2026-04-11T14:00:00.000Z";"2026-04-11T14:15:00.000Z";512.7
"2026-04-11T14:15:00.000Z";"2026-04-11T14:30:00.000Z";467.3
"2026-04-11T14:30:00.000Z";"2026-04-11T14:45:00.000Z";421.9
"2026-04-11T14:45:00.000Z";"2026-04-11T15:00:00.000Z";376.6
"2026-04-11T15:00:00.000Z";"2026-04-11T15:15:00.000Z";322.1
"2026-04-11T15:15:00.000Z";"2026-04-11T15:30:00.000Z";277.1
"2026-04-11T15:30:00.000Z";"2026-04-11T15:45:00.000Z";232.1
"2026-04-11T15:45:00.000Z";"2026-04-11T16:00:00.000Z";187.1
"2026-04-11T16:00:00.000Z";"2026-04-11T16:15:00.000Z";132
"2026-04-11T16:15:00.000Z";"2026-04-11T16:30:00.000Z";100.4
"2026-04-11T16:30:00.000Z";"2026-04-11T16:45:00.000Z";68.8
"2026-04-11T16:45:00.000Z";"2026-04-11T17:00:00.000Z";37.1
"2026-04-11T17:00:00.000Z";"2026-04-11T17:15:00.000Z";3
"2026-04-11T17:15:00.000Z";"2026-04-11T17:30:00.000Z";2
"2026-04-11T17:30:00.000Z";"2026-04-11T17:45:00.000Z";1
"2026-04-11T17:45:00.000Z";"2026-04-11T18:00:00.000Z";0
"2026-04-11T18:00:00.000Z";"2026-04-11T18:15:00.000Z";0
"2026-04-11T18:15:00.000Z";"2026-04-11T18:30:00.000Z";0
"2026-04-11T18:30:00.000Z";"2026-04-11T18:45:00.000Z";0
"2026-04-11T18:45:00.000Z";"2026-04-11T19:00:00.000Z";0
"2026-04-11T19:00:00.000Z";"2026-04-11T19:15:00.000Z";0
"2026-04-11T19:15:00.000Z";"2026-04-11T19:30:00.000Z";0
"2026-04-11T19:30:00.000Z";"2026-04-11T19:45:00.000Z";0
"2026-04-11T19:45:00.000Z";"2026-04-11T20:00:00.000Z";0
"2026-04-11T20:00:00.000Z";"2026-04-11T20:15:00.000Z";0
"2026-04-11T20:15:00.000Z";"2026-04-11T20:30:00.000Z";0
"2026-04-11T20:30:00.000Z";"2026-04-11T20:45:00.000Z";0
"2026-04-11T20:45:00.000Z";"2026-04-11T21:00:00.000Z";0
"2026-04-11T21:00:00.000Z";"2026-04-11T21:15:00.000Z";0
"2026-04-11T21:15:00.000Z";"2026-04-11T21:30:00.000Z";0
"2026-04-11T21:30:00.000Z";"2026-04-11T21:45:00.000Z";0
"2026-04-11T21:45:00.000Z";"2026-04-11T22:00:00.000Z";0
"2026-04-11T22:00:00.000Z";"2026-04-11T22:15:00.000Z";0
"2026-04-11T22:15:00.000Z";"2026-04-11T22:30:00.000Z";0
"2026-04-11T22:30:00.000Z";"2026-04-11T22:45:00.000Z";0
"2026-04-11T22:45:00.000Z";"2026-04-11T23:00:00.000Z";0
"2026-04-11T23:00:00.000Z";"2026-04-11T23:15:00.000Z";0
"2026-04-11T23:15:00.000Z";"2026-04-11T23:30:00.000Z";0
"2026-04-11T23:30:00.000Z";"2026-04-11T23:45:00.000Z";0
"2026-04-11T23:45:00.000Z";"2026-04-12T00:00:00.000Z";0
