"startTime";"endTime";"Hydro power production - real-time data"
"2026-04-03T17:00:00.000Z";"2026-04-03T17:03:00.000Z";1677
"2026-04-03T17:03:00.000Z";"2026-04-03T17:06:00.000Z";1676
"2026-04-03T17:06:00.000Z";"2026-04-03T17:09:00.000Z";1673.22
"2026-04-03T17:09:00.000Z";"2026-04-03T17:12:00.000Z";1674.17
"2026-04-03T17:12:00.000Z";"2026-04-03T17:15:00.000Z";1674.39
"2026-04-03T17:15:00.000Z";"2026-04-03T17:18:00.000Z";1673.94
"2026-04-03T17:18:00.000Z";"2026-04-03T17:21:00.000Z";1673.78
"2026-04-03T17:21:00.000Z";"2026-04-03T17:24:00.000Z";1673.33
"2026-04-03T17:24:00.000Z";"2026-04-03T17:27:00.000Z";1670.83
"2026-04-03T17:27:00.000Z";"2026-04-03T17:30:00.000Z";1667.67
"2026-04-03T17:30:00.000Z";"2026-04-03T17:33:00.000Z";1664.89
"2026-04-03T17:33:00.000Z";"2026-04-03T17:36:00.000Z";1665.33
"2026-04-03T17:36:00.000Z";"2026-04-03T17:39:00.000Z";1662.84
"2026-04-03T17:39:00.000Z";"2026-04-03T17:42:00.000Z";1655.67
"2026-04-03T17:42:00.000Z";"2026-04-03T17:45:00.000Z";1666.49
"2026-04-03T17:45:00.000Z";"2026-04-03T17:48:00.000Z";1678.88
"2026-04-03T17:48:00.000Z";"2026-04-03T17:51:00.000Z";1687.22
"2026-04-03T17:51:00.000Z";"2026-04-03T17:54:00.000Z";1689.5
"2026-04-03T17:54:00.000Z";"2026-04-03T17:57:00.000Z";1689.28
"2026-04-03T17:57:00.000Z";"2026-04-03T18:00:00.000Z";1667.73
"2026-04-03T18:00:00.000Z";"2026-04-03T18:03:00.000Z";1624.6
"2026-04-03T18:03:00.000Z";"2026-04-03T18:06:00.000Z";1553.09
"2026-04-03T18:06:00.000Z";"2026-04-03T18:09:00.000Z";1507.39
"2026-04-03T18:12:00.000Z";"2026-04-03T18:15:00.000Z";1511.83
"2026-04-03T18:15:00.000Z";"2026-04-03T18:18:00.000Z";1516.88
"2026-04-03T18:18:00.000Z";"2026-04-03T18:21:00.000Z";1519.78
"2026-04-03T18:21:00.000Z";"2026-04-03T18:24:00.000Z";1517.17
"2026-04-03T18:24:00.000Z";"2026-04-03T18:27:00.000Z";1517.44
"2026-04-03T18:27:00.000Z";"2026-04-03T18:30:00.000Z";1516.11
"2026-04-03T18:30:00.000Z";"2026-04-03T18:33:00.000Z";1509.17
"2026-04-03T18:33:00.000Z";"2026-04-03T18:36:00.000Z";1503.06
"2026-04-03T18:36:00.000Z";"2026-04-03T18:39:00.000Z";1488.17
"2026-04-03T18:39:00.000Z";"2026-04-03T18:42:00.000Z";1486.44
"2026-04-03T18:42:00.000Z";"2026-04-03T18:45:00.000Z";1482.45
"2026-04-03T18:45:00.000Z";"2026-04-03T18:48:00.000Z";1477.61
"2026-04-03T18:48:00.000Z";"2026-04-03T18:51:00.000Z";1465.84
"2026-04-03T18:51:00.000Z";"2026-04-03T18:54:00.000Z";1453.56
"2026-04-03T18:57:00.000Z";"2026-04-03T19:00:00.000Z";1453.11
"2026-04-03T19:00:00.000Z";"2026-04-03T19:03:00.000Z";1438.73
"2026-04-03T19:03:00.000Z";"2026-04-03T19:06:00.000Z";1422.45
"2026-04-03T19:06:00.000Z";"2026-04-03T19:09:00.000Z";1429
"2026-04-03T19:12:00.000Z";"2026-04-03T19:15:00.000Z";1427.61
"2026-04-03T19:15:00.000Z";"2026-04-03T19:18:00.000Z";1418.56
"2026-04-03T19:18:00.000Z";"2026-04-03T19:21:00.000Z";1370.6
"2026-04-03T19:21:00.000Z";"2026-04-03T19:24:00.000Z";1352.39
"2026-04-03T19:24:00.000Z";"2026-04-03T19:27:00.000Z";1337.84
"2026-04-03T19:27:00.000Z";"2026-04-03T19:30:00.000Z";1342.11
"2026-04-03T19:30:00.000Z";"2026-04-03T19:33:00.000Z";1345.89
"2026-04-03T19:33:00.000Z";"2026-04-03T19:36:00.000Z";1356.66
"2026-04-03T19:36:00.000Z";"2026-04-03T19:39:00.000Z";1350.11
"2026-04-03T19:39:00.000Z";"2026-04-03T19:42:00.000Z";1324.79
"2026-04-03T19:42:00.000Z";"2026-04-03T19:45:00.000Z";1304.72
"2026-04-03T19:45:00.000Z";"2026-04-03T19:48:00.000Z";1304.17
"2026-04-03T19:48:00.000Z";"2026-04-03T19:51:00.000Z";1303.56
"2026-04-03T19:51:00.000Z";"2026-04-03T19:54:00.000Z";1297.33
"2026-04-03T19:57:00.000Z";"2026-04-03T20:00:00.000Z";1292.45
"2026-04-03T20:00:00.000Z";"2026-04-03T20:03:00.000Z";1267.68
"2026-04-03T20:03:00.000Z";"2026-04-03T20:06:00.000Z";1266.61
"2026-04-03T20:06:00.000Z";"2026-04-03T20:09:00.000Z";1270.39
"2026-04-03T20:09:00.000Z";"2026-04-03T20:12:00.000Z";1259.67
"2026-04-03T20:12:00.000Z";"2026-04-03T20:15:00.000Z";1259.84
"2026-04-03T20:15:00.000Z";"2026-04-03T20:18:00.000Z";1259.28
"2026-04-03T20:21:00.000Z";"2026-04-03T20:24:00.000Z";1262.39
"2026-04-03T20:24:00.000Z";"2026-04-03T20:27:00.000Z";1261.01
"2026-04-03T20:27:00.000Z";"2026-04-03T20:30:00.000Z";1246.51
"2026-04-03T20:30:00.000Z";"2026-04-03T20:33:00.000Z";1193.57
"2026-04-03T20:33:00.000Z";"2026-04-03T20:36:00.000Z";1163.9
"2026-04-03T20:36:00.000Z";"2026-04-03T20:39:00.000Z";1154.73
"2026-04-03T20:39:00.000Z";"2026-04-03T20:42:00.000Z";1148.39
"2026-04-03T20:42:00.000Z";"2026-04-03T20:45:00.000Z";1145.89
"2026-04-03T20:45:00.000Z";"2026-04-03T20:48:00.000Z";1153.83
"2026-04-03T20:48:00.000Z";"2026-04-03T20:51:00.000Z";1138.25
"2026-04-03T20:54:00.000Z";"2026-04-03T20:57:00.000Z";1112.5
"2026-04-03T20:57:00.000Z";"2026-04-03T21:00:00.000Z";1109.95
"2026-04-03T21:00:00.000Z";"2026-04-03T21:03:00.000Z";1089.7
"2026-04-03T21:03:00.000Z";"2026-04-03T21:06:00.000Z";1067.17
"2026-04-03T21:06:00.000Z";"2026-04-03T21:09:00.000Z";1062.17
"2026-04-03T21:12:00.000Z";"2026-04-03T21:15:00.000Z";1050.28
"2026-04-03T21:15:00.000Z";"2026-04-03T21:18:00.000Z";1053.28
"2026-04-03T21:21:00.000Z";"2026-04-03T21:24:00.000Z";1062.05
"2026-04-03T21:24:00.000Z";"2026-04-03T21:27:00.000Z";1056.95
"2026-04-03T21:27:00.000Z";"2026-04-03T21:30:00.000Z";1057.27
"2026-04-03T21:30:00.000Z";"2026-04-03T21:33:00.000Z";1060.28
"2026-04-03T21:33:00.000Z";"2026-04-03T21:36:00.000Z";1064.11
"2026-04-03T21:36:00.000Z";"2026-04-03T21:39:00.000Z";1063.83
"2026-04-03T21:39:00.000Z";"2026-04-03T21:42:00.000Z";1059.78
"2026-04-03T21:45:00.000Z";"2026-04-03T21:48:00.000Z";1056.28
"2026-04-03T21:48:00.000Z";"2026-04-03T21:51:00.000Z";1059.11
"2026-04-03T21:51:00.000Z";"2026-04-03T21:54:00.000Z";1065.39
"2026-04-03T21:57:00.000Z";"2026-04-03T22:00:00.000Z";1055.67
"2026-04-03T22:00:00.000Z";"2026-04-03T22:03:00.000Z";1046.67
"2026-04-03T22:03:00.000Z";"2026-04-03T22:06:00.000Z";1035.9
"2026-04-03T22:06:00.000Z";"2026-04-03T22:09:00.000Z";1030.99
"2026-04-03T22:12:00.000Z";"2026-04-03T22:15:00.000Z";1076.16
"2026-04-03T22:15:00.000Z";"2026-04-03T22:18:00.000Z";1092.43
"2026-04-03T22:18:00.000Z";"2026-04-03T22:21:00.000Z";1106.33
"2026-04-03T22:21:00.000Z";"2026-04-03T22:24:00.000Z";1109.45
"2026-04-03T22:24:00.000Z";"2026-04-03T22:27:00.000Z";1106.72
"2026-04-03T22:27:00.000Z";"2026-04-03T22:33:00.000Z";1110.83
"2026-04-03T22:30:00.000Z";"2026-04-03T22:33:00.000Z";1117.1
"2026-04-03T22:36:00.000Z";"2026-04-03T22:39:00.000Z";1132.56
"2026-04-03T22:39:00.000Z";"2026-04-03T22:42:00.000Z";1132.89
"2026-04-03T22:42:00.000Z";"2026-04-03T22:45:00.000Z";1130
"2026-04-03T22:45:00.000Z";"2026-04-03T22:48:00.000Z";1126.39
"2026-04-03T22:48:00.000Z";"2026-04-03T22:51:00.000Z";1123.61
"2026-04-03T22:51:00.000Z";"2026-04-03T22:54:00.000Z";1106.73
"2026-04-03T22:57:00.000Z";"2026-04-03T23:00:00.000Z";1106.5
"2026-04-03T23:00:00.000Z";"2026-04-03T23:03:00.000Z";1091.9
"2026-04-03T23:03:00.000Z";"2026-04-03T23:06:00.000Z";1083.4
"2026-04-03T23:06:00.000Z";"2026-04-03T23:09:00.000Z";1104.76
"2026-04-03T23:09:00.000Z";"2026-04-03T23:12:00.000Z";1118.33
"2026-04-03T23:12:00.000Z";"2026-04-03T23:15:00.000Z";1121.11
"2026-04-03T23:15:00.000Z";"2026-04-03T23:18:00.000Z";1112.01
"2026-04-03T23:18:00.000Z";"2026-04-03T23:21:00.000Z";1118.11
"2026-04-03T23:21:00.000Z";"2026-04-03T23:24:00.000Z";1119.56
"2026-04-03T23:24:00.000Z";"2026-04-03T23:27:00.000Z";1117.44
"2026-04-03T23:27:00.000Z";"2026-04-03T23:30:00.000Z";1119.17
"2026-04-03T23:30:00.000Z";"2026-04-03T23:33:00.000Z";1128.77
"2026-04-03T23:33:00.000Z";"2026-04-03T23:36:00.000Z";1139.05
"2026-04-03T23:36:00.000Z";"2026-04-03T23:39:00.000Z";1139.22
"2026-04-03T23:39:00.000Z";"2026-04-03T23:42:00.000Z";1137.11
"2026-04-03T23:42:00.000Z";"2026-04-03T23:45:00.000Z";1132.33
"2026-04-03T23:45:00.000Z";"2026-04-03T23:48:00.000Z";1136.78
"2026-04-03T23:51:00.000Z";"2026-04-03T23:54:00.000Z";1137.94
"2026-04-03T23:54:00.000Z";"2026-04-03T23:57:00.000Z";1134.89
"2026-04-03T23:57:00.000Z";"2026-04-04T00:00:00.000Z";1134.39
"2026-04-04T00:00:00.000Z";"2026-04-04T00:03:00.000Z";1131.55
"2026-04-04T00:03:00.000Z";"2026-04-04T00:06:00.000Z";1131.61
"2026-04-04T00:06:00.000Z";"2026-04-04T00:09:00.000Z";1132.39
"2026-04-04T00:09:00.000Z";"2026-04-04T00:12:00.000Z";1126.72
"2026-04-04T00:12:00.000Z";"2026-04-04T00:15:00.000Z";1125.78
"2026-04-04T00:15:00.000Z";"2026-04-04T00:18:00.000Z";1123.17
"2026-04-04T00:18:00.000Z";"2026-04-04T00:21:00.000Z";1121.17
"2026-04-04T00:21:00.000Z";"2026-04-04T00:24:00.000Z";1133.66
"2026-04-04T00:24:00.000Z";"2026-04-04T00:27:00.000Z";1141.72
"2026-04-04T00:27:00.000Z";"2026-04-04T00:30:00.000Z";1148.67
"2026-04-04T00:30:00.000Z";"2026-04-04T00:33:00.000Z";1150.28
"2026-04-04T00:33:00.000Z";"2026-04-04T00:36:00.000Z";1153.55
"2026-04-04T00:36:00.000Z";"2026-04-04T00:39:00.000Z";1153.94
"2026-04-04T00:39:00.000Z";"2026-04-04T00:42:00.000Z";1154
"2026-04-04T00:42:00.000Z";"2026-04-04T00:45:00.000Z";1156.44
"2026-04-04T00:45:00.000Z";"2026-04-04T00:48:00.000Z";1163.66
"2026-04-04T00:48:00.000Z";"2026-04-04T00:51:00.000Z";1170.95
"2026-04-04T00:51:00.000Z";"2026-04-04T00:54:00.000Z";1173.5
"2026-04-04T00:54:00.000Z";"2026-04-04T00:57:00.000Z";1170.83
"2026-04-04T00:57:00.000Z";"2026-04-04T01:00:00.000Z";1176.94
"2026-04-04T01:00:00.000Z";"2026-04-04T01:03:00.000Z";1171.62
"2026-04-04T01:03:00.000Z";"2026-04-04T01:06:00.000Z";1171.16
"2026-04-04T01:09:00.000Z";"2026-04-04T01:12:00.000Z";1174.78
"2026-04-04T01:12:00.000Z";"2026-04-04T01:15:00.000Z";1177.06
"2026-04-04T01:15:00.000Z";"2026-04-04T01:18:00.000Z";1173.06
"2026-04-04T01:18:00.000Z";"2026-04-04T01:21:00.000Z";1174.5
"2026-04-04T01:21:00.000Z";"2026-04-04T01:24:00.000Z";1157.17
"2026-04-04T01:24:00.000Z";"2026-04-04T01:27:00.000Z";1135.67
"2026-04-04T01:27:00.000Z";"2026-04-04T01:30:00.000Z";1126.17
"2026-04-04T01:30:00.000Z";"2026-04-04T01:33:00.000Z";1123.33
"2026-04-04T01:33:00.000Z";"2026-04-04T01:36:00.000Z";1120.44
"2026-04-04T01:36:00.000Z";"2026-04-04T01:39:00.000Z";1121.72
"2026-04-04T01:39:00.000Z";"2026-04-04T01:42:00.000Z";1116.95
"2026-04-04T01:42:00.000Z";"2026-04-04T01:45:00.000Z";1113.78
"2026-04-04T01:45:00.000Z";"2026-04-04T01:48:00.000Z";1114.55
"2026-04-04T01:48:00.000Z";"2026-04-04T01:51:00.000Z";1115.67
"2026-04-04T01:51:00.000Z";"2026-04-04T01:54:00.000Z";1114
"2026-04-04T01:54:00.000Z";"2026-04-04T01:57:00.000Z";1117.5
"2026-04-04T01:57:00.000Z";"2026-04-04T02:00:00.000Z";1118.67
"2026-04-04T02:00:00.000Z";"2026-04-04T02:03:00.000Z";1115.78
"2026-04-04T02:03:00.000Z";"2026-04-04T02:06:00.000Z";1115.78
"2026-04-04T02:06:00.000Z";"2026-04-04T02:09:00.000Z";1114.44
"2026-04-04T02:09:00.000Z";"2026-04-04T02:12:00.000Z";1128.33
"2026-04-04T02:12:00.000Z";"2026-04-04T02:15:00.000Z";1132.44
"2026-04-04T02:15:00.000Z";"2026-04-04T02:18:00.000Z";1130.67
"2026-04-04T02:18:00.000Z";"2026-04-04T02:21:00.000Z";1127.89
"2026-04-04T02:21:00.000Z";"2026-04-04T02:24:00.000Z";1132.28
"2026-04-04T02:24:00.000Z";"2026-04-04T02:27:00.000Z";1131.11
"2026-04-04T02:27:00.000Z";"2026-04-04T02:30:00.000Z";1131.28
"2026-04-04T02:30:00.000Z";"2026-04-04T02:33:00.000Z";1127.78
"2026-04-04T02:33:00.000Z";"2026-04-04T02:36:00.000Z";1132.39
"2026-04-04T02:36:00.000Z";"2026-04-04T02:39:00.000Z";1129.11
"2026-04-04T02:39:00.000Z";"2026-04-04T02:42:00.000Z";1124.33
"2026-04-04T02:42:00.000Z";"2026-04-04T02:45:00.000Z";1125
"2026-04-04T02:45:00.000Z";"2026-04-04T02:48:00.000Z";1126.61
"2026-04-04T02:48:00.000Z";"2026-04-04T02:51:00.000Z";1124.72
"2026-04-04T02:51:00.000Z";"2026-04-04T02:54:00.000Z";1124.11
"2026-04-04T02:54:00.000Z";"2026-04-04T02:57:00.000Z";1126.44
"2026-04-04T02:57:00.000Z";"2026-04-04T03:00:00.000Z";1129.22
"2026-04-04T03:00:00.000Z";"2026-04-04T03:03:00.000Z";1125.95
"2026-04-04T03:03:00.000Z";"2026-04-04T03:06:00.000Z";1119.28
"2026-04-04T03:06:00.000Z";"2026-04-04T03:09:00.000Z";1118.83
"2026-04-04T03:09:00.000Z";"2026-04-04T03:12:00.000Z";1125.11
"2026-04-04T03:12:00.000Z";"2026-04-04T03:15:00.000Z";1126.39
"2026-04-04T03:15:00.000Z";"2026-04-04T03:18:00.000Z";1124.67
"2026-04-04T03:18:00.000Z";"2026-04-04T03:21:00.000Z";1122.89
"2026-04-04T03:21:00.000Z";"2026-04-04T03:24:00.000Z";1122.22
"2026-04-04T03:24:00.000Z";"2026-04-04T03:27:00.000Z";1121.83
"2026-04-04T03:27:00.000Z";"2026-04-04T03:30:00.000Z";1115.45
"2026-04-04T03:30:00.000Z";"2026-04-04T03:33:00.000Z";1114.83
"2026-04-04T03:33:00.000Z";"2026-04-04T03:36:00.000Z";1138.1
"2026-04-04T03:36:00.000Z";"2026-04-04T03:39:00.000Z";1144.89
"2026-04-04T03:39:00.000Z";"2026-04-04T03:42:00.000Z";1150.55
"2026-04-04T03:42:00.000Z";"2026-04-04T03:45:00.000Z";1156.28
"2026-04-04T03:45:00.000Z";"2026-04-04T03:48:00.000Z";1153.61
"2026-04-04T03:48:00.000Z";"2026-04-04T03:51:00.000Z";1157.61
"2026-04-04T03:51:00.000Z";"2026-04-04T03:54:00.000Z";1157.5
"2026-04-04T03:54:00.000Z";"2026-04-04T03:57:00.000Z";1162.61
"2026-04-04T03:57:00.000Z";"2026-04-04T04:00:00.000Z";1167.5
"2026-04-04T04:00:00.000Z";"2026-04-04T04:03:00.000Z";1172.16
"2026-04-04T04:03:00.000Z";"2026-04-04T04:06:00.000Z";1176.44
"2026-04-04T04:06:00.000Z";"2026-04-04T04:09:00.000Z";1188.49
"2026-04-04T04:09:00.000Z";"2026-04-04T04:12:00.000Z";1199.5
"2026-04-04T04:12:00.000Z";"2026-04-04T04:15:00.000Z";1202.22
"2026-04-04T04:15:00.000Z";"2026-04-04T04:18:00.000Z";1197.94
"2026-04-04T04:18:00.000Z";"2026-04-04T04:21:00.000Z";1199.56
"2026-04-04T04:21:00.000Z";"2026-04-04T04:24:00.000Z";1200.67
"2026-04-04T04:24:00.000Z";"2026-04-04T04:27:00.000Z";1197.78
"2026-04-04T04:27:00.000Z";"2026-04-04T04:30:00.000Z";1191.5
"2026-04-04T04:30:00.000Z";"2026-04-04T04:33:00.000Z";1183.45
"2026-04-04T04:33:00.000Z";"2026-04-04T04:36:00.000Z";1165.95
"2026-04-04T04:36:00.000Z";"2026-04-04T04:39:00.000Z";1164.28
"2026-04-04T04:39:00.000Z";"2026-04-04T04:42:00.000Z";1166.44
"2026-04-04T04:42:00.000Z";"2026-04-04T04:45:00.000Z";1170.94
"2026-04-04T04:45:00.000Z";"2026-04-04T04:48:00.000Z";1243.29
"2026-04-04T04:48:00.000Z";"2026-04-04T04:51:00.000Z";1277
"2026-04-04T04:51:00.000Z";"2026-04-04T04:54:00.000Z";1278.5
"2026-04-04T04:54:00.000Z";"2026-04-04T04:57:00.000Z";1277.83
"2026-04-04T04:57:00.000Z";"2026-04-04T05:00:00.000Z";1292.05
"2026-04-04T05:00:00.000Z";"2026-04-04T05:03:00.000Z";1302.16
"2026-04-04T05:03:00.000Z";"2026-04-04T05:06:00.000Z";1305.83
"2026-04-04T05:06:00.000Z";"2026-04-04T05:09:00.000Z";1306.94
"2026-04-04T05:09:00.000Z";"2026-04-04T05:12:00.000Z";1304.11
"2026-04-04T05:12:00.000Z";"2026-04-04T05:15:00.000Z";1303.17
"2026-04-04T05:15:00.000Z";"2026-04-04T05:18:00.000Z";1295.73
"2026-04-04T05:18:00.000Z";"2026-04-04T05:21:00.000Z";1265.59
"2026-04-04T05:21:00.000Z";"2026-04-04T05:24:00.000Z";1242.89
"2026-04-04T05:24:00.000Z";"2026-04-04T05:27:00.000Z";1244.72
"2026-04-04T05:27:00.000Z";"2026-04-04T05:30:00.000Z";1244.06
"2026-04-04T05:30:00.000Z";"2026-04-04T05:33:00.000Z";1240.56
"2026-04-04T05:33:00.000Z";"2026-04-04T05:36:00.000Z";1235.4
"2026-04-04T05:36:00.000Z";"2026-04-04T05:39:00.000Z";1226
"2026-04-04T05:39:00.000Z";"2026-04-04T05:42:00.000Z";1230.28
"2026-04-04T05:42:00.000Z";"2026-04-04T05:45:00.000Z";1235
"2026-04-04T05:45:00.000Z";"2026-04-04T05:48:00.000Z";1235
"2026-04-04T05:48:00.000Z";"2026-04-04T05:51:00.000Z";1240.06
"2026-04-04T05:51:00.000Z";"2026-04-04T05:54:00.000Z";1229.84
"2026-04-04T05:54:00.000Z";"2026-04-04T05:57:00.000Z";1229.61
"2026-04-04T05:57:00.000Z";"2026-04-04T06:00:00.000Z";1231.66
"2026-04-04T06:00:00.000Z";"2026-04-04T06:03:00.000Z";1239.67
"2026-04-04T06:03:00.000Z";"2026-04-04T06:06:00.000Z";1227.9
"2026-04-04T06:06:00.000Z";"2026-04-04T06:09:00.000Z";1228.28
"2026-04-04T06:09:00.000Z";"2026-04-04T06:12:00.000Z";1240.83
"2026-04-04T06:12:00.000Z";"2026-04-04T06:15:00.000Z";1247.72
"2026-04-04T06:15:00.000Z";"2026-04-04T06:18:00.000Z";1244.72
"2026-04-04T06:18:00.000Z";"2026-04-04T06:21:00.000Z";1244
"2026-04-04T06:21:00.000Z";"2026-04-04T06:24:00.000Z";1236
"2026-04-04T06:24:00.000Z";"2026-04-04T06:27:00.000Z";1242.83
"2026-04-04T06:27:00.000Z";"2026-04-04T06:30:00.000Z";1239.95
"2026-04-04T06:30:00.000Z";"2026-04-04T06:33:00.000Z";1220.94
"2026-04-04T06:33:00.000Z";"2026-04-04T06:36:00.000Z";1170.96
"2026-04-04T06:36:00.000Z";"2026-04-04T06:39:00.000Z";1169.22
"2026-04-04T06:39:00.000Z";"2026-04-04T06:42:00.000Z";1174.34
"2026-04-04T06:42:00.000Z";"2026-04-04T06:45:00.000Z";1169.89
"2026-04-04T06:45:00.000Z";"2026-04-04T06:48:00.000Z";1177.87
"2026-04-04T06:48:00.000Z";"2026-04-04T06:51:00.000Z";1206.6
"2026-04-04T06:51:00.000Z";"2026-04-04T06:54:00.000Z";1194.07
"2026-04-04T06:54:00.000Z";"2026-04-04T06:57:00.000Z";1193.94
"2026-04-04T06:57:00.000Z";"2026-04-04T07:00:00.000Z";1191.33
"2026-04-04T07:00:00.000Z";"2026-04-04T07:03:00.000Z";1198.22
"2026-04-04T07:03:00.000Z";"2026-04-04T07:06:00.000Z";1196.78
"2026-04-04T07:06:00.000Z";"2026-04-04T07:09:00.000Z";1190.28
"2026-04-04T07:09:00.000Z";"2026-04-04T07:12:00.000Z";1188.78
"2026-04-04T07:12:00.000Z";"2026-04-04T07:15:00.000Z";1178.73
"2026-04-04T07:15:00.000Z";"2026-04-04T07:18:00.000Z";1163.51
"2026-04-04T07:18:00.000Z";"2026-04-04T07:21:00.000Z";1151.34
"2026-04-04T07:21:00.000Z";"2026-04-04T07:24:00.000Z";1150.16
"2026-04-04T07:24:00.000Z";"2026-04-04T07:27:00.000Z";1172.54
"2026-04-04T07:27:00.000Z";"2026-04-04T07:30:00.000Z";1185.67
"2026-04-04T07:30:00.000Z";"2026-04-04T07:33:00.000Z";1187.94
"2026-04-04T07:33:00.000Z";"2026-04-04T07:36:00.000Z";1187.06
"2026-04-04T07:36:00.000Z";"2026-04-04T07:39:00.000Z";1180.67
"2026-04-04T07:39:00.000Z";"2026-04-04T07:42:00.000Z";1185.16
"2026-04-04T07:42:00.000Z";"2026-04-04T07:45:00.000Z";1178.89
"2026-04-04T07:45:00.000Z";"2026-04-04T07:48:00.000Z";1175.89
"2026-04-04T07:48:00.000Z";"2026-04-04T07:51:00.000Z";1170.72
"2026-04-04T07:51:00.000Z";"2026-04-04T07:54:00.000Z";1122.75
"2026-04-04T07:54:00.000Z";"2026-04-04T07:57:00.000Z";1080.06
"2026-04-04T07:57:00.000Z";"2026-04-04T08:00:00.000Z";1074
"2026-04-04T08:00:00.000Z";"2026-04-04T08:03:00.000Z";1071
"2026-04-04T08:03:00.000Z";"2026-04-04T08:06:00.000Z";1046.2
"2026-04-04T08:06:00.000Z";"2026-04-04T08:09:00.000Z";1030.67
"2026-04-04T08:09:00.000Z";"2026-04-04T08:12:00.000Z";1035.72
"2026-04-04T08:12:00.000Z";"2026-04-04T08:15:00.000Z";1036.5
"2026-04-04T08:15:00.000Z";"2026-04-04T08:18:00.000Z";1038.22
"2026-04-04T08:18:00.000Z";"2026-04-04T08:21:00.000Z";1049.55
"2026-04-04T08:21:00.000Z";"2026-04-04T08:24:00.000Z";1053.94
"2026-04-04T08:24:00.000Z";"2026-04-04T08:27:00.000Z";1045.06
"2026-04-04T08:27:00.000Z";"2026-04-04T08:30:00.000Z";1041.34
"2026-04-04T08:30:00.000Z";"2026-04-04T08:33:00.000Z";1036.78
"2026-04-04T08:33:00.000Z";"2026-04-04T08:36:00.000Z";1042.89
"2026-04-04T08:36:00.000Z";"2026-04-04T08:39:00.000Z";1039.95
"2026-04-04T08:39:00.000Z";"2026-04-04T08:42:00.000Z";1034.89
"2026-04-04T08:42:00.000Z";"2026-04-04T08:45:00.000Z";1005.28
"2026-04-04T08:45:00.000Z";"2026-04-04T08:48:00.000Z";993.729
"2026-04-04T08:48:00.000Z";"2026-04-04T08:51:00.000Z";992.386
"2026-04-04T08:51:00.000Z";"2026-04-04T08:54:00.000Z";993.112
"2026-04-04T08:54:00.000Z";"2026-04-04T08:57:00.000Z";988.335
"2026-04-04T08:57:00.000Z";"2026-04-04T09:00:00.000Z";985.609
"2026-04-04T09:00:00.000Z";"2026-04-04T09:03:00.000Z";999.661
"2026-04-04T09:03:00.000Z";"2026-04-04T09:06:00.000Z";977.959
"2026-04-04T09:06:00.000Z";"2026-04-04T09:09:00.000Z";973.898
"2026-04-04T09:09:00.000Z";"2026-04-04T09:12:00.000Z";941.002
"2026-04-04T09:12:00.000Z";"2026-04-04T09:15:00.000Z";931.843
"2026-04-04T09:15:00.000Z";"2026-04-04T09:18:00.000Z";910.67
"2026-04-04T09:18:00.000Z";"2026-04-04T09:21:00.000Z";922.831
"2026-04-04T09:21:00.000Z";"2026-04-04T09:24:00.000Z";922.445
"2026-04-04T09:24:00.000Z";"2026-04-04T09:27:00.000Z";932.495
"2026-04-04T09:27:00.000Z";"2026-04-04T09:30:00.000Z";933.889
"2026-04-04T09:30:00.000Z";"2026-04-04T09:33:00.000Z";932.888
"2026-04-04T09:33:00.000Z";"2026-04-04T09:36:00.000Z";933.833
"2026-04-04T09:36:00.000Z";"2026-04-04T09:39:00.000Z";932.555
"2026-04-04T09:39:00.000Z";"2026-04-04T09:42:00.000Z";932.504
"2026-04-04T09:42:00.000Z";"2026-04-04T09:45:00.000Z";930.554
"2026-04-04T09:45:00.000Z";"2026-04-04T09:48:00.000Z";933.442
"2026-04-04T09:48:00.000Z";"2026-04-04T09:51:00.000Z";935.389
"2026-04-04T09:51:00.000Z";"2026-04-04T09:54:00.000Z";929.784
"2026-04-04T09:54:00.000Z";"2026-04-04T09:57:00.000Z";930.328
"2026-04-04T09:57:00.000Z";"2026-04-04T10:00:00.000Z";930.669
"2026-04-04T10:00:00.000Z";"2026-04-04T10:03:00.000Z";929.11
"2026-04-04T10:03:00.000Z";"2026-04-04T10:06:00.000Z";929.223
"2026-04-04T10:06:00.000Z";"2026-04-04T10:09:00.000Z";929.444
"2026-04-04T10:09:00.000Z";"2026-04-04T10:12:00.000Z";928.111
"2026-04-04T10:12:00.000Z";"2026-04-04T10:15:00.000Z";935.491
"2026-04-04T10:15:00.000Z";"2026-04-04T10:18:00.000Z";935.446
"2026-04-04T10:18:00.000Z";"2026-04-04T10:21:00.000Z";938.777
"2026-04-04T10:21:00.000Z";"2026-04-04T10:24:00.000Z";941.555
"2026-04-04T10:24:00.000Z";"2026-04-04T10:27:00.000Z";929.396
"2026-04-04T10:27:00.000Z";"2026-04-04T10:30:00.000Z";924.441
"2026-04-04T10:30:00.000Z";"2026-04-04T10:33:00.000Z";929.721
"2026-04-04T10:33:00.000Z";"2026-04-04T10:36:00.000Z";941.606
"2026-04-04T10:36:00.000Z";"2026-04-04T10:39:00.000Z";942.279
"2026-04-04T10:39:00.000Z";"2026-04-04T10:42:00.000Z";943.833
"2026-04-04T10:42:00.000Z";"2026-04-04T10:45:00.000Z";944.277
"2026-04-04T10:45:00.000Z";"2026-04-04T10:48:00.000Z";944.832
"2026-04-04T10:48:00.000Z";"2026-04-04T10:51:00.000Z";946.501
