"startTime";"endTime";"Wind power production - real-time data"
"2026-04-03T20:27:00.000Z";"2026-04-03T20:30:00.000Z";729.318
"2026-04-03T20:30:00.000Z";"2026-04-03T20:33:00.000Z";707.357
"2026-04-03T20:33:00.000Z";"2026-04-03T20:36:00.000Z";694.666
"2026-04-03T20:36:00.000Z";"2026-04-03T20:39:00.000Z";704.832
"2026-04-03T20:39:00.000Z";"2026-04-03T20:42:00.000Z";708.831
"2026-04-03T20:42:00.000Z";"2026-04-03T20:45:00.000Z";721.657
"2026-04-03T20:45:00.000Z";"2026-04-03T20:48:00.000Z";730.158
"2026-04-03T20:48:00.000Z";"2026-04-03T20:51:00.000Z";742.162
"2026-04-03T20:51:00.000Z";"2026-04-03T20:54:00.000Z";742.335
"2026-04-03T20:54:00.000Z";"2026-04-03T20:57:00.000Z";717.035
"2026-04-03T20:57:00.000Z";"2026-04-03T21:00:00.000Z";717.989
"2026-04-03T21:00:00.000Z";"2026-04-03T21:03:00.000Z";721.328
"2026-04-03T21:03:00.000Z";"2026-04-03T21:06:00.000Z";729.995
"2026-04-03T21:06:00.000Z";"2026-04-03T21:09:00.000Z";735.493
"2026-04-03T21:12:00.000Z";"2026-04-03T21:15:00.000Z";743.496
"2026-04-03T21:15:00.000Z";"2026-04-03T21:18:00.000Z";742.67
"2026-04-03T21:21:00.000Z";"2026-04-03T21:24:00.000Z";752.663
"2026-04-03T21:24:00.000Z";"2026-04-03T21:27:00.000Z";765.494
"2026-04-03T21:27:00.000Z";"2026-04-03T21:30:00.000Z";771.663
"2026-04-03T21:30:00.000Z";"2026-04-03T21:33:00.000Z";774.343
"2026-04-03T21:33:00.000Z";"2026-04-03T21:36:00.000Z";768
"2026-04-03T21:36:00.000Z";"2026-04-03T21:39:00.000Z";770.323
"2026-04-03T21:39:00.000Z";"2026-04-03T21:42:00.000Z";777.659
"2026-04-03T21:45:00.000Z";"2026-04-03T21:48:00.000Z";796.654
"2026-04-03T21:48:00.000Z";"2026-04-03T21:51:00.000Z";827.476
"2026-04-03T21:51:00.000Z";"2026-04-03T21:54:00.000Z";848.33
"2026-04-03T21:54:00.000Z";"2026-04-03T21:57:00.000Z";856.994
"2026-04-03T21:57:00.000Z";"2026-04-03T22:00:00.000Z";866.993
"2026-04-03T22:00:00.000Z";"2026-04-03T22:03:00.000Z";876.652
"2026-04-03T22:03:00.000Z";"2026-04-03T22:06:00.000Z";901.301
"2026-04-03T22:06:00.000Z";"2026-04-03T22:09:00.000Z";911.492
"2026-04-03T22:12:00.000Z";"2026-04-03T22:15:00.000Z";922.998
"2026-04-03T22:15:00.000Z";"2026-04-03T22:18:00.000Z";931.496
"2026-04-03T22:18:00.000Z";"2026-04-03T22:21:00.000Z";939.656
"2026-04-03T22:21:00.000Z";"2026-04-03T22:24:00.000Z";950.993
"2026-04-03T22:24:00.000Z";"2026-04-03T22:27:00.000Z";959.989
"2026-04-03T22:27:00.000Z";"2026-04-03T22:30:00.000Z";963.993
"2026-04-03T22:30:00.000Z";"2026-04-03T22:33:00.000Z";961.504
"2026-04-03T22:33:00.000Z";"2026-04-03T22:36:00.000Z";966.496
"2026-04-03T22:36:00.000Z";"2026-04-03T22:39:00.000Z";972.328
"2026-04-03T22:39:00.000Z";"2026-04-03T22:42:00.000Z";978.996
"2026-04-03T22:42:00.000Z";"2026-04-03T22:45:00.000Z";980.665
"2026-04-03T22:45:00.000Z";"2026-04-03T22:48:00.000Z";982.333
"2026-04-03T22:48:00.000Z";"2026-04-03T22:51:00.000Z";980.669
"2026-04-03T22:51:00.000Z";"2026-04-03T22:54:00.000Z";968.02
"2026-04-03T22:54:00.000Z";"2026-04-03T22:57:00.000Z";970.659
"2026-04-03T22:57:00.000Z";"2026-04-03T23:00:00.000Z";974.998
"2026-04-03T23:00:00.000Z";"2026-04-03T23:03:00.000Z";967.005
"2026-04-03T23:03:00.000Z";"2026-04-03T23:06:00.000Z";972.662
"2026-04-03T23:06:00.000Z";"2026-04-03T23:09:00.000Z";968.168
"2026-04-03T23:09:00.000Z";"2026-04-03T23:12:00.000Z";969.993
"2026-04-03T23:12:00.000Z";"2026-04-03T23:15:00.000Z";967.004
"2026-04-03T23:15:00.000Z";"2026-04-03T23:18:00.000Z";964.505
"2026-04-03T23:18:00.000Z";"2026-04-03T23:21:00.000Z";981.313
"2026-04-03T23:21:00.000Z";"2026-04-03T23:24:00.000Z";983.994
"2026-04-03T23:24:00.000Z";"2026-04-03T23:27:00.000Z";989.83
"2026-04-03T23:27:00.000Z";"2026-04-03T23:30:00.000Z";994.659
"2026-04-03T23:30:00.000Z";"2026-04-03T23:33:00.000Z";998.671
"2026-04-03T23:33:00.000Z";"2026-04-03T23:36:00.000Z";998.665
"2026-04-03T23:36:00.000Z";"2026-04-03T23:39:00.000Z";996.833
"2026-04-03T23:39:00.000Z";"2026-04-03T23:42:00.000Z";1007.16
"2026-04-03T23:42:00.000Z";"2026-04-03T23:45:00.000Z";1023.32
"2026-04-03T23:45:00.000Z";"2026-04-03T23:48:00.000Z";1023.51
"2026-04-03T23:48:00.000Z";"2026-04-03T23:51:00.000Z";1022.66
"2026-04-03T23:51:00.000Z";"2026-04-03T23:54:00.000Z";1032.33
"2026-04-03T23:54:00.000Z";"2026-04-03T23:57:00.000Z";1037.49
"2026-04-03T23:57:00.000Z";"2026-04-04T00:00:00.000Z";1046.66
"2026-04-04T00:03:00.000Z";"2026-04-04T00:06:00.000Z";1036.01
"2026-04-04T00:06:00.000Z";"2026-04-04T00:09:00.000Z";1026.33
"2026-04-04T00:12:00.000Z";"2026-04-04T00:15:00.000Z";1007.01
"2026-04-04T00:15:00.000Z";"2026-04-04T00:18:00.000Z";991.856
"2026-04-04T00:18:00.000Z";"2026-04-04T00:21:00.000Z";971.512
"2026-04-04T00:21:00.000Z";"2026-04-04T00:24:00.000Z";966.163
"2026-04-04T00:24:00.000Z";"2026-04-04T00:27:00.000Z";970.656
"2026-04-04T00:27:00.000Z";"2026-04-04T00:30:00.000Z";975.495
"2026-04-04T00:30:00.000Z";"2026-04-04T00:33:00.000Z";969.342
"2026-04-04T00:36:00.000Z";"2026-04-04T00:39:00.000Z";1012.32
"2026-04-04T00:39:00.000Z";"2026-04-04T00:42:00.000Z";1016.5
"2026-04-04T00:42:00.000Z";"2026-04-04T00:45:00.000Z";1003.84
"2026-04-04T00:45:00.000Z";"2026-04-04T00:48:00.000Z";997.526
"2026-04-04T00:48:00.000Z";"2026-04-04T00:51:00.000Z";990.172
"2026-04-04T00:51:00.000Z";"2026-04-04T00:54:00.000Z";988.665
"2026-04-04T00:54:00.000Z";"2026-04-04T00:57:00.000Z";1005.32
"2026-04-04T00:57:00.000Z";"2026-04-04T01:00:00.000Z";1011.31
"2026-04-04T01:00:00.000Z";"2026-04-04T01:03:00.000Z";1009.51
"2026-04-04T01:03:00.000Z";"2026-04-04T01:06:00.000Z";1020.83
"2026-04-04T01:06:00.000Z";"2026-04-04T01:09:00.000Z";1015.85
"2026-04-04T01:09:00.000Z";"2026-04-04T01:12:00.000Z";1010.5
"2026-04-04T01:12:00.000Z";"2026-04-04T01:15:00.000Z";1010.67
"2026-04-04T01:15:00.000Z";"2026-04-04T01:18:00.000Z";993.533
"2026-04-04T01:18:00.000Z";"2026-04-04T01:21:00.000Z";946.006
"2026-04-04T01:21:00.000Z";"2026-04-04T01:24:00.000Z";949.99
"2026-04-04T01:24:00.000Z";"2026-04-04T01:27:00.000Z";958.664
"2026-04-04T01:27:00.000Z";"2026-04-04T01:30:00.000Z";960.162
"2026-04-04T01:33:00.000Z";"2026-04-04T01:36:00.000Z";995.468
"2026-04-04T01:36:00.000Z";"2026-04-04T01:39:00.000Z";1018.17
"2026-04-04T01:42:00.000Z";"2026-04-04T01:45:00.000Z";1011.83
"2026-04-04T01:45:00.000Z";"2026-04-04T01:48:00.000Z";1004.34
"2026-04-04T01:48:00.000Z";"2026-04-04T01:51:00.000Z";1003.16
"2026-04-04T01:51:00.000Z";"2026-04-04T01:54:00.000Z";999.182
"2026-04-04T01:54:00.000Z";"2026-04-04T01:57:00.000Z";994.499
"2026-04-04T01:57:00.000Z";"2026-04-04T02:00:00.000Z";1003
"2026-04-04T02:00:00.000Z";"2026-04-04T02:03:00.000Z";1003.36
"2026-04-04T02:03:00.000Z";"2026-04-04T02:06:00.000Z";1001.83
"2026-04-04T02:06:00.000Z";"2026-04-04T02:09:00.000Z";1011.83
"2026-04-04T02:09:00.000Z";"2026-04-04T02:12:00.000Z";1021.16
"2026-04-04T02:12:00.000Z";"2026-04-04T02:15:00.000Z";1028.67
"2026-04-04T02:15:00.000Z";"2026-04-04T02:18:00.000Z";1034.66
"2026-04-04T02:21:00.000Z";"2026-04-04T02:24:00.000Z";1063.69
"2026-04-04T02:24:00.000Z";"2026-04-04T02:27:00.000Z";1065.33
"2026-04-04T02:27:00.000Z";"2026-04-04T02:30:00.000Z";1068
"2026-04-04T02:30:00.000Z";"2026-04-04T02:33:00.000Z";1078.49
"2026-04-04T02:33:00.000Z";"2026-04-04T02:36:00.000Z";1093.49
"2026-04-04T02:36:00.000Z";"2026-04-04T02:39:00.000Z";1100.66
"2026-04-04T02:39:00.000Z";"2026-04-04T02:42:00.000Z";1110.5
"2026-04-04T02:45:00.000Z";"2026-04-04T02:48:00.000Z";1138.49
"2026-04-04T02:48:00.000Z";"2026-04-04T02:51:00.000Z";1165.82
"2026-04-04T02:51:00.000Z";"2026-04-04T02:57:00.000Z";1194.82
"2026-04-04T02:57:00.000Z";"2026-04-04T03:00:00.000Z";1230.66
"2026-04-04T03:03:00.000Z";"2026-04-04T03:06:00.000Z";1290.65
"2026-04-04T03:06:00.000Z";"2026-04-04T03:09:00.000Z";1294
"2026-04-04T03:09:00.000Z";"2026-04-04T03:12:00.000Z";1297
"2026-04-04T03:12:00.000Z";"2026-04-04T03:15:00.000Z";1300.17
"2026-04-04T03:15:00.000Z";"2026-04-04T03:18:00.000Z";1305.82
"2026-04-04T03:21:00.000Z";"2026-04-04T03:24:00.000Z";1328.99
"2026-04-04T03:24:00.000Z";"2026-04-04T03:27:00.000Z";1338.66
"2026-04-04T03:27:00.000Z";"2026-04-04T03:30:00.000Z";1350
"2026-04-04T03:30:00.000Z";"2026-04-04T03:33:00.000Z";1308.54
"2026-04-04T03:33:00.000Z";"2026-04-04T03:36:00.000Z";1289.01
"2026-04-04T03:36:00.000Z";"2026-04-04T03:39:00.000Z";1289.67
"2026-04-04T03:39:00.000Z";"2026-04-04T03:42:00.000Z";1291.83
"2026-04-04T03:42:00.000Z";"2026-04-04T03:45:00.000Z";1301.66
"2026-04-04T03:45:00.000Z";"2026-04-04T03:48:00.000Z";1312.99
"2026-04-04T03:48:00.000Z";"2026-04-04T03:51:00.000Z";1320.49
"2026-04-04T03:51:00.000Z";"2026-04-04T03:54:00.000Z";1325.66
"2026-04-04T03:54:00.000Z";"2026-04-04T03:57:00.000Z";1335.33
"2026-04-04T03:57:00.000Z";"2026-04-04T04:00:00.000Z";1343.49
"2026-04-04T04:00:00.000Z";"2026-04-04T04:03:00.000Z";1362.32
"2026-04-04T04:03:00.000Z";"2026-04-04T04:06:00.000Z";1373.66
"2026-04-04T04:06:00.000Z";"2026-04-04T04:09:00.000Z";1388
"2026-04-04T04:09:00.000Z";"2026-04-04T04:12:00.000Z";1394
"2026-04-04T04:12:00.000Z";"2026-04-04T04:15:00.000Z";1390.83
"2026-04-04T04:15:00.000Z";"2026-04-04T04:18:00.000Z";1398.65
"2026-04-04T04:18:00.000Z";"2026-04-04T04:21:00.000Z";1403.99
"2026-04-04T04:21:00.000Z";"2026-04-04T04:24:00.000Z";1408
"2026-04-04T04:24:00.000Z";"2026-04-04T04:27:00.000Z";1414.49
"2026-04-04T04:27:00.000Z";"2026-04-04T04:30:00.000Z";1423.16
"2026-04-04T04:30:00.000Z";"2026-04-04T04:33:00.000Z";1428.83
"2026-04-04T04:33:00.000Z";"2026-04-04T04:36:00.000Z";1456.29
"2026-04-04T04:36:00.000Z";"2026-04-04T04:39:00.000Z";1500.84
"2026-04-04T04:39:00.000Z";"2026-04-04T04:42:00.000Z";1505.83
"2026-04-04T04:42:00.000Z";"2026-04-04T04:45:00.000Z";1519.82
"2026-04-04T04:45:00.000Z";"2026-04-04T04:48:00.000Z";1540.48
"2026-04-04T04:48:00.000Z";"2026-04-04T04:51:00.000Z";1577.47
"2026-04-04T04:51:00.000Z";"2026-04-04T04:54:00.000Z";1603.65
"2026-04-04T04:54:00.000Z";"2026-04-04T04:57:00.000Z";1601.51
"2026-04-04T04:57:00.000Z";"2026-04-04T05:00:00.000Z";1603
"2026-04-04T05:00:00.000Z";"2026-04-04T05:03:00.000Z";1557.69
"2026-04-04T05:03:00.000Z";"2026-04-04T05:06:00.000Z";1558.65
"2026-04-04T05:06:00.000Z";"2026-04-04T05:09:00.000Z";1572.32
"2026-04-04T05:09:00.000Z";"2026-04-04T05:12:00.000Z";1585.67
"2026-04-04T05:12:00.000Z";"2026-04-04T05:15:00.000Z";1592.16
"2026-04-04T05:15:00.000Z";"2026-04-04T05:18:00.000Z";1603.65
"2026-04-04T05:18:00.000Z";"2026-04-04T05:21:00.000Z";1630.49
"2026-04-04T05:21:00.000Z";"2026-04-04T05:24:00.000Z";1642.16
"2026-04-04T05:24:00.000Z";"2026-04-04T05:27:00.000Z";1657.82
"2026-04-04T05:27:00.000Z";"2026-04-04T05:30:00.000Z";1682.15
"2026-04-04T05:30:00.000Z";"2026-04-04T05:33:00.000Z";1693.48
"2026-04-04T05:33:00.000Z";"2026-04-04T05:36:00.000Z";1721.32
"2026-04-04T05:36:00.000Z";"2026-04-04T05:39:00.000Z";1751.31
"2026-04-04T05:39:00.000Z";"2026-04-04T05:42:00.000Z";1772.5
"2026-04-04T05:42:00.000Z";"2026-04-04T05:45:00.000Z";1783.49
"2026-04-04T05:45:00.000Z";"2026-04-04T05:48:00.000Z";1796.81
"2026-04-04T05:48:00.000Z";"2026-04-04T05:51:00.000Z";1797.87
"2026-04-04T05:51:00.000Z";"2026-04-04T05:54:00.000Z";1749.84
"2026-04-04T05:54:00.000Z";"2026-04-04T05:57:00.000Z";1760.65
"2026-04-04T05:57:00.000Z";"2026-04-04T06:00:00.000Z";1761.99
"2026-04-04T06:00:00.000Z";"2026-04-04T06:03:00.000Z";1782.65
"2026-04-04T06:03:00.000Z";"2026-04-04T06:06:00.000Z";1798.67
"2026-04-04T06:06:00.000Z";"2026-04-04T06:09:00.000Z";1814.15
"2026-04-04T06:09:00.000Z";"2026-04-04T06:12:00.000Z";1813.34
"2026-04-04T06:12:00.000Z";"2026-04-04T06:15:00.000Z";1791.87
"2026-04-04T06:15:00.000Z";"2026-04-04T06:18:00.000Z";1776.5
"2026-04-04T06:18:00.000Z";"2026-04-04T06:21:00.000Z";1761.85
"2026-04-04T06:21:00.000Z";"2026-04-04T06:24:00.000Z";1740.01
"2026-04-04T06:24:00.000Z";"2026-04-04T06:27:00.000Z";1701.54
"2026-04-04T06:27:00.000Z";"2026-04-04T06:30:00.000Z";1633.57
"2026-04-04T06:30:00.000Z";"2026-04-04T06:33:00.000Z";1589.01
"2026-04-04T06:33:00.000Z";"2026-04-04T06:36:00.000Z";1552.87
"2026-04-04T06:36:00.000Z";"2026-04-04T06:39:00.000Z";1501.2
"2026-04-04T06:39:00.000Z";"2026-04-04T06:42:00.000Z";1442.45
"2026-04-04T06:42:00.000Z";"2026-04-04T06:45:00.000Z";1376.2
"2026-04-04T06:45:00.000Z";"2026-04-04T06:48:00.000Z";1300.04
"2026-04-04T06:48:00.000Z";"2026-04-04T06:51:00.000Z";1238.72
"2026-04-04T06:51:00.000Z";"2026-04-04T06:54:00.000Z";1200.51
"2026-04-04T06:54:00.000Z";"2026-04-04T06:57:00.000Z";1160.36
"2026-04-04T06:57:00.000Z";"2026-04-04T07:00:00.000Z";1109.23
"2026-04-04T07:00:00.000Z";"2026-04-04T07:03:00.000Z";1010.27
"2026-04-04T07:03:00.000Z";"2026-04-04T07:06:00.000Z";966.683
"2026-04-04T07:06:00.000Z";"2026-04-04T07:09:00.000Z";918.951
"2026-04-04T07:09:00.000Z";"2026-04-04T07:12:00.000Z";894.351
"2026-04-04T07:12:00.000Z";"2026-04-04T07:15:00.000Z";868.042
"2026-04-04T07:15:00.000Z";"2026-04-04T07:18:00.000Z";850.689
"2026-04-04T07:18:00.000Z";"2026-04-04T07:21:00.000Z";844.001
"2026-04-04T07:21:00.000Z";"2026-04-04T07:24:00.000Z";855.965
"2026-04-04T07:24:00.000Z";"2026-04-04T07:27:00.000Z";836.052
"2026-04-04T07:27:00.000Z";"2026-04-04T07:30:00.000Z";818.979
"2026-04-04T07:30:00.000Z";"2026-04-04T07:33:00.000Z";807.846
"2026-04-04T07:33:00.000Z";"2026-04-04T07:36:00.000Z";814.171
"2026-04-04T07:36:00.000Z";"2026-04-04T07:39:00.000Z";826.497
"2026-04-04T07:39:00.000Z";"2026-04-04T07:42:00.000Z";815.34
"2026-04-04T07:42:00.000Z";"2026-04-04T07:45:00.000Z";838.324
"2026-04-04T07:45:00.000Z";"2026-04-04T07:48:00.000Z";899.712
"2026-04-04T07:48:00.000Z";"2026-04-04T07:51:00.000Z";964.457
"2026-04-04T07:51:00.000Z";"2026-04-04T07:54:00.000Z";1020.33
"2026-04-04T07:54:00.000Z";"2026-04-04T07:57:00.000Z";1053.13
"2026-04-04T07:57:00.000Z";"2026-04-04T08:00:00.000Z";1081.83
"2026-04-04T08:00:00.000Z";"2026-04-04T08:03:00.000Z";1118.8
"2026-04-04T08:03:00.000Z";"2026-04-04T08:06:00.000Z";1172.5
"2026-04-04T08:06:00.000Z";"2026-04-04T08:09:00.000Z";1209.82
"2026-04-04T08:09:00.000Z";"2026-04-04T08:12:00.000Z";1227.81
"2026-04-04T08:12:00.000Z";"2026-04-04T08:15:00.000Z";1253.98
"2026-04-04T08:15:00.000Z";"2026-04-04T08:18:00.000Z";1265.83
"2026-04-04T08:18:00.000Z";"2026-04-04T08:21:00.000Z";1218.35
"2026-04-04T08:21:00.000Z";"2026-04-04T08:24:00.000Z";1259.57
"2026-04-04T08:24:00.000Z";"2026-04-04T08:27:00.000Z";1302.11
"2026-04-04T08:27:00.000Z";"2026-04-04T08:30:00.000Z";1327.83
"2026-04-04T08:30:00.000Z";"2026-04-04T08:33:00.000Z";1356.21
"2026-04-04T08:33:00.000Z";"2026-04-04T08:36:00.000Z";1437.15
"2026-04-04T08:36:00.000Z";"2026-04-04T08:39:00.000Z";1477.99
"2026-04-04T08:39:00.000Z";"2026-04-04T08:42:00.000Z";1498.66
"2026-04-04T08:42:00.000Z";"2026-04-04T08:45:00.000Z";1549.99
"2026-04-04T08:45:00.000Z";"2026-04-04T08:48:00.000Z";1602.27
"2026-04-04T08:48:00.000Z";"2026-04-04T08:51:00.000Z";1625.08
"2026-04-04T08:51:00.000Z";"2026-04-04T08:54:00.000Z";1626.82
"2026-04-04T08:54:00.000Z";"2026-04-04T08:57:00.000Z";1676.31
"2026-04-04T08:57:00.000Z";"2026-04-04T09:00:00.000Z";1678.93
"2026-04-04T09:00:00.000Z";"2026-04-04T09:03:00.000Z";1619.4
"2026-04-04T09:03:00.000Z";"2026-04-04T09:06:00.000Z";1602.65
"2026-04-04T09:06:00.000Z";"2026-04-04T09:09:00.000Z";1643.65
"2026-04-04T09:09:00.000Z";"2026-04-04T09:12:00.000Z";1690.09
"2026-04-04T09:12:00.000Z";"2026-04-04T09:15:00.000Z";1705.15
"2026-04-04T09:15:00.000Z";"2026-04-04T09:18:00.000Z";1728.8
"2026-04-04T09:18:00.000Z";"2026-04-04T09:21:00.000Z";1811.77
"2026-04-04T09:21:00.000Z";"2026-04-04T09:24:00.000Z";1855.99
"2026-04-04T09:24:00.000Z";"2026-04-04T09:27:00.000Z";1858.68
"2026-04-04T09:27:00.000Z";"2026-04-04T09:30:00.000Z";1898.79
"2026-04-04T09:30:00.000Z";"2026-04-04T09:33:00.000Z";1855.7
"2026-04-04T09:33:00.000Z";"2026-04-04T09:36:00.000Z";1851.23
"2026-04-04T09:36:00.000Z";"2026-04-04T09:39:00.000Z";1818.91
"2026-04-04T09:39:00.000Z";"2026-04-04T09:42:00.000Z";1846.98
"2026-04-04T09:42:00.000Z";"2026-04-04T09:45:00.000Z";1849.2
"2026-04-04T09:45:00.000Z";"2026-04-04T09:48:00.000Z";1844.66
"2026-04-04T09:48:00.000Z";"2026-04-04T09:51:00.000Z";1798
"2026-04-04T09:51:00.000Z";"2026-04-04T09:54:00.000Z";1805.67
"2026-04-04T09:54:00.000Z";"2026-04-04T09:57:00.000Z";1783.68
"2026-04-04T09:57:00.000Z";"2026-04-04T10:00:00.000Z";1806.99
"2026-04-04T10:00:00.000Z";"2026-04-04T10:03:00.000Z";1796.4
"2026-04-04T10:03:00.000Z";"2026-04-04T10:06:00.000Z";1758.83
"2026-04-04T10:06:00.000Z";"2026-04-04T10:09:00.000Z";1729.72
"2026-04-04T10:09:00.000Z";"2026-04-04T10:12:00.000Z";1713.48
"2026-04-04T10:12:00.000Z";"2026-04-04T10:15:00.000Z";1736.66
"2026-04-04T10:15:00.000Z";"2026-04-04T10:18:00.000Z";1741.68
"2026-04-04T10:18:00.000Z";"2026-04-04T10:21:00.000Z";1787.94
"2026-04-04T10:21:00.000Z";"2026-04-04T10:24:00.000Z";1836.02
"2026-04-04T10:24:00.000Z";"2026-04-04T10:27:00.000Z";1785.15
"2026-04-04T10:27:00.000Z";"2026-04-04T10:30:00.000Z";1795.2
"2026-04-04T10:30:00.000Z";"2026-04-04T10:33:00.000Z";1724.7
"2026-04-04T10:33:00.000Z";"2026-04-04T10:36:00.000Z";1725.66
"2026-04-04T10:36:00.000Z";"2026-04-04T10:39:00.000Z";1707.87
"2026-04-04T10:39:00.000Z";"2026-04-04T10:42:00.000Z";1706.64
"2026-04-04T10:42:00.000Z";"2026-04-04T10:45:00.000Z";1726.49
"2026-04-04T10:45:00.000Z";"2026-04-04T10:48:00.000Z";1707.88
"2026-04-04T10:48:00.000Z";"2026-04-04T10:51:00.000Z";1659.48
"2026-04-04T10:51:00.000Z";"2026-04-04T10:54:00.000Z";1711.98
"2026-04-04T10:54:00.000Z";"2026-04-04T10:57:00.000Z";1702.18
"2026-04-04T10:57:00.000Z";"2026-04-04T11:00:00.000Z";1694.11
"2026-04-04T11:00:00.000Z";"2026-04-04T11:03:00.000Z";1714.33
"2026-04-04T11:03:00.000Z";"2026-04-04T11:06:00.000Z";1730.47
"2026-04-04T11:06:00.000Z";"2026-04-04T11:09:00.000Z";1774
"2026-04-04T11:09:00.000Z";"2026-04-04T11:12:00.000Z";1750.18
"2026-04-04T11:12:00.000Z";"2026-04-04T11:15:00.000Z";1735.86
"2026-04-04T11:15:00.000Z";"2026-04-04T11:18:00.000Z";1760.6
"2026-04-04T11:18:00.000Z";"2026-04-04T11:21:00.000Z";1797.16
"2026-04-04T11:21:00.000Z";"2026-04-04T11:24:00.000Z";1798
"2026-04-04T11:24:00.000Z";"2026-04-04T11:27:00.000Z";1736.37
"2026-04-04T11:27:00.000Z";"2026-04-04T11:30:00.000Z";1701.51
"2026-04-04T11:30:00.000Z";"2026-04-04T11:33:00.000Z";1710.54
"2026-04-04T11:33:00.000Z";"2026-04-04T11:36:00.000Z";1734.67
"2026-04-04T11:36:00.000Z";"2026-04-04T11:39:00.000Z";1767.82
"2026-04-04T11:39:00.000Z";"2026-04-04T11:42:00.000Z";1773.51
"2026-04-04T11:42:00.000Z";"2026-04-04T11:45:00.000Z";1777.33
"2026-04-04T11:45:00.000Z";"2026-04-04T11:48:00.000Z";1762.35
"2026-04-04T11:48:00.000Z";"2026-04-04T11:51:00.000Z";1779.63
"2026-04-04T11:51:00.000Z";"2026-04-04T11:54:00.000Z";1795.16
"2026-04-04T11:54:00.000Z";"2026-04-04T11:57:00.000Z";1779.53
"2026-04-04T11:57:00.000Z";"2026-04-04T12:00:00.000Z";1757.19
"2026-04-04T12:00:00.000Z";"2026-04-04T12:03:00.000Z";1722.01
"2026-04-04T12:03:00.000Z";"2026-04-04T12:06:00.000Z";1718.5
"2026-04-04T12:06:00.000Z";"2026-04-04T12:09:00.000Z";1745.46
"2026-04-04T12:09:00.000Z";"2026-04-04T12:12:00.000Z";1736.7
"2026-04-04T12:12:00.000Z";"2026-04-04T12:15:00.000Z";1702.71
"2026-04-04T12:15:00.000Z";"2026-04-04T12:18:00.000Z";1674.97
"2026-04-04T12:18:00.000Z";"2026-04-04T12:21:00.000Z";1685.65
"2026-04-04T12:21:00.000Z";"2026-04-04T12:24:00.000Z";1693.64
"2026-04-04T12:24:00.000Z";"2026-04-04T12:27:00.000Z";1701.99
"2026-04-04T12:27:00.000Z";"2026-04-04T12:30:00.000Z";1696.79
"2026-04-04T12:30:00.000Z";"2026-04-04T12:33:00.000Z";1711.49
"2026-04-04T12:33:00.000Z";"2026-04-04T12:36:00.000Z";1691.37
"2026-04-04T12:36:00.000Z";"2026-04-04T12:39:00.000Z";1665.66
"2026-04-04T12:39:00.000Z";"2026-04-04T12:42:00.000Z";1677.8
"2026-04-04T12:42:00.000Z";"2026-04-04T12:45:00.000Z";1747.31
"2026-04-04T12:45:00.000Z";"2026-04-04T12:48:00.000Z";1738.2
"2026-04-04T12:48:00.000Z";"2026-04-04T12:51:00.000Z";1719.84
"2026-04-04T12:51:00.000Z";"2026-04-04T12:54:00.000Z";1720.65
"2026-04-04T12:54:00.000Z";"2026-04-04T12:57:00.000Z";1749.01
"2026-04-04T12:57:00.000Z";"2026-04-04T13:00:00.000Z";1715.71
"2026-04-04T13:00:00.000Z";"2026-04-04T13:03:00.000Z";1717.64
"2026-04-04T13:03:00.000Z";"2026-04-04T13:06:00.000Z";1703.85
"2026-04-04T13:06:00.000Z";"2026-04-04T13:09:00.000Z";1645.53
"2026-04-04T13:09:00.000Z";"2026-04-04T13:12:00.000Z";1635.83
"2026-04-04T13:12:00.000Z";"2026-04-04T13:15:00.000Z";1629.52
"2026-04-04T13:15:00.000Z";"2026-04-04T13:18:00.000Z";1587.22
"2026-04-04T13:18:00.000Z";"2026-04-04T13:21:00.000Z";1544.22
"2026-04-04T13:21:00.000Z";"2026-04-04T13:24:00.000Z";1567.96
"2026-04-04T13:24:00.000Z";"2026-04-04T13:27:00.000Z";1549.19
"2026-04-04T13:27:00.000Z";"2026-04-04T13:30:00.000Z";1526.53
"2026-04-04T13:30:00.000Z";"2026-04-04T13:33:00.000Z";1487.86
"2026-04-04T13:33:00.000Z";"2026-04-04T13:36:00.000Z";1458.33
"2026-04-04T13:36:00.000Z";"2026-04-04T13:39:00.000Z";1456.97
"2026-04-04T13:39:00.000Z";"2026-04-04T13:42:00.000Z";1450.98
"2026-04-04T13:42:00.000Z";"2026-04-04T13:45:00.000Z";1489.95
"2026-04-04T13:45:00.000Z";"2026-04-04T13:48:00.000Z";1494.37
"2026-04-04T13:48:00.000Z";"2026-04-04T13:51:00.000Z";1481.67
"2026-04-04T13:51:00.000Z";"2026-04-04T13:54:00.000Z";1481.82
"2026-04-04T13:54:00.000Z";"2026-04-04T13:57:00.000Z";1483.64
"2026-04-04T13:57:00.000Z";"2026-04-04T14:00:00.000Z";1506.98
"2026-04-04T14:00:00.000Z";"2026-04-04T14:03:00.000Z";1511.02
"2026-04-04T14:03:00.000Z";"2026-04-04T14:06:00.000Z";1498.65
"2026-04-04T14:06:00.000Z";"2026-04-04T14:09:00.000Z";1500.65
"2026-04-04T14:09:00.000Z";"2026-04-04T14:12:00.000Z";1470.21
"2026-04-04T14:12:00.000Z";"2026-04-04T14:15:00.000Z";1433.69
"2026-04-04T14:15:00.000Z";"2026-04-04T14:18:00.000Z";1420.55
